co2id,countryid,elementid,itemid,fireyear,co2amount
3703,430,7273,6993,2003,0
3704,430,7273,6993,2004,0
3705,430,7273,6993,2005,0
3706,430,7273,6993,2006,0
3707,430,7273,6993,2007,0
3708,430,7273,6993,2008,0
3709,430,7273,6993,2009,0
3710,430,7273,6993,2010,0
3711,430,7273,6993,2011,0
3712,430,7273,6993,2012,0
3713,430,7273,6993,2013,0
3714,430,7273,6993,2014,0
3715,430,7273,6993,2015,0
3716,430,7273,6993,2016,0
3717,430,7273,6993,2017,0
3718,430,7273,6993,2018,0
3719,430,7273,6993,2019,0
3720,430,7273,6993,2020,0
3721,430,7273,6993,2021,0
3722,434,7273,6993,1990,0
3723,434,7273,6993,1991,0
3724,434,7273,6993,1992,0
3725,434,7273,6993,1993,0
3726,434,7273,6993,1994,0
3727,434,7273,6993,1995,0
3728,434,7273,6993,1996,0
3729,434,7273,6993,1997,0
3730,434,7273,6993,1998,0
3731,434,7273,6993,1999,0
3732,434,7273,6993,2000,0
3733,434,7273,6993,2001,0
3734,434,7273,6993,2002,0
3735,434,7273,6993,2003,0
3736,434,7273,6993,2004,0
3737,434,7273,6993,2005,0
3738,434,7273,6993,2006,0
3739,434,7273,6993,2007,0
3740,434,7273,6993,2008,0
3741,434,7273,6993,2009,0
3742,434,7273,6993,2010,0
3743,434,7273,6993,2011,0
3744,434,7273,6993,2012,0
3745,434,7273,6993,2013,0
3746,434,7273,6993,2014,0
3747,434,7273,6993,2015,0
3748,434,7273,6993,2016,0
3749,434,7273,6993,2017,0
3750,434,7273,6993,2018,0
3751,434,7273,6993,2019,0
3752,434,7273,6993,2020,0
3753,434,7273,6993,2021,0
3754,440,7273,6993,1992,0
3755,440,7273,6993,1993,0
3756,440,7273,6993,1994,0
3757,440,7273,6993,1995,0
3758,440,7273,6993,1996,0
3759,440,7273,6993,1997,0
3760,440,7273,6993,1998,0
3761,440,7273,6993,1999,0
3762,440,7273,6993,2000,0
3763,440,7273,6993,2001,0
3764,440,7273,6993,2002,0
3765,440,7273,6993,2003,0
3766,440,7273,6993,2004,0
3767,440,7273,6993,2005,0
3768,440,7273,6993,2006,0
3769,440,7273,6993,2007,0
3770,440,7273,6993,2008,0
3771,440,7273,6993,2009,0
3772,440,7273,6993,2010,0
3773,440,7273,6993,2011,0
3774,440,7273,6993,2012,0
3775,440,7273,6993,2013,0
3776,440,7273,6993,2014,0
3777,440,7273,6993,2015,0
3778,440,7273,6993,2016,0
3779,440,7273,6993,2017,0
3780,440,7273,6993,2018,0
3781,440,7273,6993,2019,0
3782,440,7273,6993,2020,0
3783,440,7273,6993,2021,0
3784,442,7273,6993,2000,0
3785,442,7273,6993,2001,0
3786,442,7273,6993,2002,0
3787,442,7273,6993,2003,0
3788,442,7273,6993,2004,0
3789,442,7273,6993,2005,0
3790,442,7273,6993,2006,0
3791,442,7273,6993,2007,0
3792,442,7273,6993,2008,0
3793,442,7273,6993,2009,0
3794,442,7273,6993,2010,0
3795,442,7273,6993,2011,0
3796,442,7273,6993,2012,0
3797,442,7273,6993,2013,0
3798,442,7273,6993,2014,0
3799,442,7273,6993,2015,0
3800,442,7273,6993,2016,0
3801,442,7273,6993,2017,0
3802,442,7273,6993,2018,0
3803,442,7273,6993,2019,0
3804,442,7273,6993,2020,0
3805,442,7273,6993,2021,0
3806,450,7273,6993,1990,0
3807,450,7273,6993,1991,0
3808,450,7273,6993,1992,0
3809,450,7273,6993,1993,0
3810,450,7273,6993,1994,0
3811,450,7273,6993,1995,0
3812,450,7273,6993,1996,0
3813,450,7273,6993,1997,0
3814,450,7273,6993,1998,0
3815,450,7273,6993,1999,0
3816,450,7273,6993,2000,0
3817,450,7273,6993,2001,0
3818,450,7273,6993,2002,0
3819,450,7273,6993,2003,0
3820,450,7273,6993,2004,0
3821,450,7273,6993,2005,0
3822,450,7273,6993,2006,0
3823,450,7273,6993,2007,0
3824,450,7273,6993,2008,0
3825,450,7273,6993,2009,0
3826,450,7273,6993,2010,0
3827,450,7273,6993,2011,0
3828,450,7273,6993,2012,0
3829,450,7273,6993,2013,0
3830,450,7273,6993,2014,0
3831,450,7273,6993,2015,0
3832,450,7273,6993,2016,0
3833,450,7273,6993,2017,0
3834,450,7273,6993,2018,0
3835,450,7273,6993,2019,0
3836,450,7273,6993,2020,0
3837,450,7273,6993,2021,0
3838,454,7273,6993,1990,0
3839,454,7273,6993,1991,0
3840,454,7273,6993,1992,0
3841,454,7273,6993,1993,0
3842,454,7273,6993,1994,0
3843,454,7273,6993,1995,0
3844,454,7273,6993,1996,0
3845,454,7273,6993,1997,0
3846,454,7273,6993,1998,0
3847,454,7273,6993,1999,0
3848,454,7273,6993,2000,0
3849,454,7273,6993,2001,0
3850,454,7273,6993,2002,0
3851,454,7273,6993,2003,0
3852,454,7273,6993,2004,0
3853,454,7273,6993,2005,0
3854,454,7273,6993,2006,0
3855,454,7273,6993,2007,0
3856,454,7273,6993,2008,0
3857,454,7273,6993,2009,0
3858,454,7273,6993,2010,0
3859,454,7273,6993,2011,0
3860,454,7273,6993,2012,0
3861,454,7273,6993,2013,0
3862,454,7273,6993,2014,0
3863,454,7273,6993,2015,0
3864,454,7273,6993,2016,0
3865,454,7273,6993,2017,0
3866,454,7273,6993,2018,0
3867,454,7273,6993,2019,0
3868,454,7273,6993,2020,0
3869,454,7273,6993,2021,0
3870,458,7273,6993,1990,6881.6138
3871,458,7273,6993,1991,6881.6138
3872,458,7273,6993,1992,6881.6138
3873,458,7273,6993,1993,6881.6138
3874,458,7273,6993,1994,6881.6138
3875,458,7273,6993,1995,6881.6138
3876,458,7273,6993,1996,4365.3378
3877,458,7273,6993,1997,5659.1846
3878,458,7273,6993,1998,24479.3843
3879,458,7273,6993,1999,3811.8555
3880,458,7273,6993,2000,3785.9159
3881,458,7273,6993,2001,101.3796
3882,458,7273,6993,2002,5291.1608
3883,458,7273,6993,2003,4922.952
3884,458,7273,6993,2004,11224.9139
3885,458,7273,6993,2005,13082.6985
3886,458,7273,6993,2006,3356.1769
3887,458,7273,6993,2007,7506.6889
3888,458,7273,6993,2008,3360.0816
3889,458,7273,6993,2009,16153.2165
3890,458,7273,6993,2010,9067.665
3891,458,7273,6993,2011,6744.3482
3892,458,7273,6993,2012,4373.8761
3893,458,7273,6993,2013,5195.9429
3894,458,7273,6993,2014,17796.4376
3895,458,7273,6993,2015,6135.6511
3896,458,7273,6993,2016,6782.6255
3897,458,7273,6993,2017,184.787
3898,458,7273,6993,2018,4690.3678
3899,458,7273,6993,2019,6512.0175
3900,458,7273,6993,2020,1616.8478
3901,458,7273,6993,2021,2720.4458
3902,462,7273,6993,1990,0
3903,462,7273,6993,1991,0
3904,462,7273,6993,1992,0
3905,462,7273,6993,1993,0
3906,462,7273,6993,1994,0
3907,462,7273,6993,1995,0
3908,462,7273,6993,1996,0
3909,462,7273,6993,1997,0
3910,462,7273,6993,1998,0
3911,462,7273,6993,1999,0
3912,462,7273,6993,2000,0
3913,462,7273,6993,2001,0
3914,462,7273,6993,2002,0
3915,462,7273,6993,2003,0
3916,462,7273,6993,2004,0
3917,462,7273,6993,2005,0
3918,462,7273,6993,2006,0
3919,462,7273,6993,2007,0
3920,462,7273,6993,2008,0
3921,462,7273,6993,2009,0
3922,462,7273,6993,2010,0
3923,462,7273,6993,2011,0
3924,462,7273,6993,2012,0
3925,462,7273,6993,2013,0
3926,462,7273,6993,2014,0
3927,462,7273,6993,2015,0
3928,462,7273,6993,2016,0
3929,462,7273,6993,2017,0
3930,462,7273,6993,2018,0
3931,462,7273,6993,2019,0
3932,462,7273,6993,2020,0
3933,462,7273,6993,2021,0
3934,466,7273,6993,1990,0
3935,466,7273,6993,1991,0
3936,466,7273,6993,1992,0
3937,466,7273,6993,1993,0
3938,466,7273,6993,1994,0
3939,466,7273,6993,1995,0
3940,466,7273,6993,1996,0
3941,466,7273,6993,1997,0
3942,466,7273,6993,1998,0
3943,466,7273,6993,1999,0
3944,466,7273,6993,2000,0
3945,466,7273,6993,2001,0
3946,466,7273,6993,2002,0
3947,466,7273,6993,2003,0
3948,466,7273,6993,2004,0
3949,466,7273,6993,2005,0
3950,466,7273,6993,2006,0
3951,466,7273,6993,2007,0
3952,466,7273,6993,2008,0
3953,466,7273,6993,2009,0
3954,466,7273,6993,2010,0
3955,466,7273,6993,2011,0
3956,466,7273,6993,2012,0
3957,466,7273,6993,2013,0
3958,466,7273,6993,2014,0
3959,466,7273,6993,2015,0
3960,466,7273,6993,2016,0
3961,466,7273,6993,2017,0
3962,466,7273,6993,2018,0
3963,466,7273,6993,2019,0
3964,466,7273,6993,2020,0
3965,466,7273,6993,2021,0
3966,470,7273,6993,1990,0
3967,470,7273,6993,1991,0
3968,470,7273,6993,1992,0
3969,470,7273,6993,1993,0
3970,470,7273,6993,1994,0
3971,470,7273,6993,1995,0
3972,470,7273,6993,1996,0
3973,470,7273,6993,1997,0
3974,470,7273,6993,1998,0
3975,470,7273,6993,1999,0
3976,470,7273,6993,2000,0
3977,470,7273,6993,2001,0
3978,470,7273,6993,2002,0
3979,470,7273,6993,2003,0
3980,470,7273,6993,2004,0
3981,470,7273,6993,2005,0
3982,470,7273,6993,2006,0
3983,470,7273,6993,2007,0
3984,470,7273,6993,2008,0
3985,470,7273,6993,2009,0
3986,470,7273,6993,2010,0
3987,470,7273,6993,2011,0
3988,470,7273,6993,2012,0
3989,470,7273,6993,2013,0
3990,470,7273,6993,2014,0
3991,470,7273,6993,2015,0
3992,470,7273,6993,2016,0
3993,470,7273,6993,2017,0
3994,470,7273,6993,2018,0
3995,470,7273,6993,2019,0
3996,470,7273,6993,2020,0
3997,470,7273,6993,2021,0
3998,584,7273,6993,1991,0
3999,584,7273,6993,1992,0
4000,584,7273,6993,1993,0
4001,584,7273,6993,1994,0
4002,584,7273,6993,1995,0
4003,584,7273,6993,1996,0
4004,584,7273,6993,1997,0
4005,584,7273,6993,1998,0
4006,584,7273,6993,1999,0
4007,584,7273,6993,2000,0
4008,584,7273,6993,2001,0
4009,584,7273,6993,2002,0
4010,584,7273,6993,2003,0
4011,584,7273,6993,2004,0
4012,584,7273,6993,2005,0
4013,584,7273,6993,2006,0
4014,584,7273,6993,2007,0
4015,584,7273,6993,2008,0
4016,584,7273,6993,2009,0
4017,584,7273,6993,2010,0
4018,584,7273,6993,2011,0
4019,584,7273,6993,2012,0
4020,584,7273,6993,2013,0
4021,584,7273,6993,2014,0
4022,584,7273,6993,2015,0
4023,584,7273,6993,2016,0
4024,584,7273,6993,2017,0
4025,584,7273,6993,2018,0
4026,584,7273,6993,2019,0
4027,584,7273,6993,2020,0
4028,584,7273,6993,2021,0
4029,474,7273,6993,1990,0
4030,474,7273,6993,1991,0
4031,474,7273,6993,1992,0
4032,474,7273,6993,1993,0
4033,474,7273,6993,1994,0
4034,474,7273,6993,1995,0
4035,474,7273,6993,1996,0
4036,474,7273,6993,1997,0
4037,474,7273,6993,1998,0
4038,474,7273,6993,1999,0
4039,474,7273,6993,2000,0
4040,474,7273,6993,2001,0
4041,474,7273,6993,2002,0
4042,474,7273,6993,2003,0
4043,474,7273,6993,2004,0
4044,474,7273,6993,2005,0
4045,474,7273,6993,2006,0
4046,474,7273,6993,2007,0
4047,474,7273,6993,2008,0
4048,474,7273,6993,2009,0
4049,474,7273,6993,2010,0
4050,474,7273,6993,2011,0
4051,474,7273,6993,2012,0
4052,474,7273,6993,2013,0
4053,474,7273,6993,2014,0
4054,474,7273,6993,2015,0
4055,474,7273,6993,2016,0
4056,474,7273,6993,2017,0
4057,474,7273,6993,2018,0
4058,474,7273,6993,2019,0
4059,474,7273,6993,2020,0
4060,474,7273,6993,2021,0
4061,478,7273,6993,1990,0
4062,478,7273,6993,1991,0
4063,478,7273,6993,1992,0
4064,478,7273,6993,1993,0
4065,478,7273,6993,1994,0
4066,478,7273,6993,1995,0
4067,478,7273,6993,1996,0
4068,478,7273,6993,1997,0
4069,478,7273,6993,1998,0
4070,478,7273,6993,1999,0
4071,478,7273,6993,2000,0
4072,478,7273,6993,2001,0
4073,478,7273,6993,2002,0
4074,478,7273,6993,2003,0
4075,478,7273,6993,2004,0
4076,478,7273,6993,2005,0
4077,478,7273,6993,2006,0
4078,478,7273,6993,2007,0
4079,478,7273,6993,2008,0
4080,478,7273,6993,2009,0
4081,478,7273,6993,2010,0
4082,478,7273,6993,2011,0
4083,478,7273,6993,2012,0
4084,478,7273,6993,2013,0
4085,478,7273,6993,2014,0
4086,478,7273,6993,2015,0
4087,478,7273,6993,2016,0
4088,478,7273,6993,2017,0
4089,478,7273,6993,2018,0
4090,478,7273,6993,2019,0
4091,478,7273,6993,2020,0
4092,478,7273,6993,2021,0
4093,480,7273,6993,1990,0
4094,480,7273,6993,1991,0
4095,480,7273,6993,1992,0
4096,480,7273,6993,1993,0
4097,480,7273,6993,1994,0
4098,480,7273,6993,1995,0
4099,480,7273,6993,1996,0
4100,480,7273,6993,1997,0
4101,480,7273,6993,1998,0
4102,480,7273,6993,1999,0
4103,480,7273,6993,2000,0
4104,480,7273,6993,2001,0
4105,480,7273,6993,2002,0
4106,480,7273,6993,2003,0
4107,480,7273,6993,2004,0
4108,480,7273,6993,2005,0
4109,480,7273,6993,2006,0
4110,480,7273,6993,2007,0
4111,480,7273,6993,2008,0
4112,480,7273,6993,2009,0
4113,480,7273,6993,2010,0
4114,480,7273,6993,2011,0
4115,480,7273,6993,2012,0
4116,480,7273,6993,2013,0
4117,480,7273,6993,2014,0
4118,480,7273,6993,2015,0
4119,480,7273,6993,2016,0
4120,480,7273,6993,2017,0
4121,480,7273,6993,2018,0
4122,480,7273,6993,2019,0
4123,480,7273,6993,2020,0
4124,480,7273,6993,2021,0
4125,175,7273,6993,1990,0
4126,175,7273,6993,1991,0
4127,175,7273,6993,1992,0
4128,175,7273,6993,1993,0
4129,175,7273,6993,1994,0
4130,175,7273,6993,1995,0
4131,175,7273,6993,1996,0
4132,175,7273,6993,1997,0
4133,175,7273,6993,1998,0
4134,175,7273,6993,1999,0
4135,175,7273,6993,2000,0
4136,175,7273,6993,2001,0
4137,175,7273,6993,2002,0
4138,175,7273,6993,2003,0
4139,175,7273,6993,2004,0
4140,175,7273,6993,2005,0
4141,175,7273,6993,2006,0
4142,175,7273,6993,2007,0
4143,175,7273,6993,2008,0
4144,175,7273,6993,2009,0
4145,175,7273,6993,2010,0
4146,175,7273,6993,2011,0
4147,175,7273,6993,2012,0
4148,175,7273,6993,2013,0
4149,175,7273,6993,2014,0
4150,175,7273,6993,2015,0
4151,175,7273,6993,2016,0
4152,175,7273,6993,2017,0
4153,175,7273,6993,2018,0
4154,175,7273,6993,2019,0
4155,175,7273,6993,2020,0
4156,175,7273,6993,2021,0
4157,484,7273,6993,1990,0
4158,484,7273,6993,1991,0
4159,484,7273,6993,1992,0
4160,484,7273,6993,1993,0
4161,484,7273,6993,1994,0
4162,484,7273,6993,1995,0
4163,484,7273,6993,1996,0
4164,484,7273,6993,1997,0
4165,484,7273,6993,1998,0
4166,484,7273,6993,1999,0
4167,484,7273,6993,2000,0
4168,484,7273,6993,2001,0
4169,484,7273,6993,2002,0
4170,484,7273,6993,2003,0
4171,484,7273,6993,2004,0
4172,484,7273,6993,2005,0
4173,484,7273,6993,2006,0
4174,484,7273,6993,2007,0
4175,484,7273,6993,2008,0
4176,484,7273,6993,2009,0
4177,484,7273,6993,2010,0
4178,484,7273,6993,2011,0
4179,484,7273,6993,2012,0
4180,484,7273,6993,2013,0
4181,484,7273,6993,2014,0
4182,484,7273,6993,2015,0
4183,484,7273,6993,2016,0
4184,484,7273,6993,2017,0
4185,484,7273,6993,2018,0
4186,484,7273,6993,2019,0
4187,484,7273,6993,2020,0
4188,484,7273,6993,2021,0
4189,583,7273,6993,1991,0
4190,583,7273,6993,1992,0
4191,583,7273,6993,1993,0
4192,583,7273,6993,1994,0
4193,583,7273,6993,1995,0
4194,583,7273,6993,1996,0
4195,583,7273,6993,1997,0
4196,583,7273,6993,1998,0
4197,583,7273,6993,1999,0
4198,583,7273,6993,2000,0
4199,583,7273,6993,2001,0
4200,583,7273,6993,2002,0
4201,583,7273,6993,2003,0
4202,583,7273,6993,2004,0
4203,583,7273,6993,2005,0
4204,583,7273,6993,2006,0
4205,583,7273,6993,2007,0
4206,583,7273,6993,2008,0
4207,583,7273,6993,2009,0
4208,583,7273,6993,2010,0
4209,583,7273,6993,2011,0
4210,583,7273,6993,2012,0
4211,583,7273,6993,2013,0
4212,583,7273,6993,2014,0
4213,583,7273,6993,2015,0
4214,583,7273,6993,2016,0
4215,583,7273,6993,2017,0
4216,583,7273,6993,2018,0
4217,583,7273,6993,2019,0
4218,583,7273,6993,2020,0
4219,583,7273,6993,2021,0
4220,496,7273,6993,1990,0
4221,496,7273,6993,1991,0
4222,496,7273,6993,1992,0
4223,496,7273,6993,1993,0
4224,496,7273,6993,1994,0
4225,496,7273,6993,1995,0
4226,496,7273,6993,1996,0
4227,496,7273,6993,1997,0
4228,496,7273,6993,1998,0
4229,496,7273,6993,1999,0
4230,496,7273,6993,2000,0
4231,496,7273,6993,2001,0
4232,496,7273,6993,2002,0
4233,496,7273,6993,2003,0
4234,496,7273,6993,2004,0
4235,496,7273,6993,2005,0
4236,496,7273,6993,2006,0
4237,496,7273,6993,2007,0
4238,496,7273,6993,2008,0
4239,496,7273,6993,2009,0
4240,496,7273,6993,2010,0
4241,496,7273,6993,2011,0
4242,496,7273,6993,2012,0
4243,496,7273,6993,2013,0
4244,496,7273,6993,2014,0
4245,496,7273,6993,2015,0
4246,496,7273,6993,2016,0
4247,496,7273,6993,2017,0
4248,496,7273,6993,2018,0
4249,496,7273,6993,2019,0
4250,496,7273,6993,2020,0
4251,496,7273,6993,2021,0
4252,499,7273,6993,2006,0
4253,499,7273,6993,2007,0
4254,499,7273,6993,2008,0
4255,499,7273,6993,2009,0
4256,499,7273,6993,2010,0
4257,499,7273,6993,2011,0
4258,499,7273,6993,2012,0
4259,499,7273,6993,2013,0
4260,499,7273,6993,2014,0
4261,499,7273,6993,2015,0
4262,499,7273,6993,2016,0
4263,499,7273,6993,2017,0
4264,499,7273,6993,2018,0
4265,499,7273,6993,2019,0
4266,499,7273,6993,2020,0
4267,499,7273,6993,2021,0
4268,500,7273,6993,1990,0
4269,500,7273,6993,1991,0
4270,500,7273,6993,1992,0
4271,500,7273,6993,1993,0
4272,500,7273,6993,1994,0
4273,500,7273,6993,1995,0
4274,500,7273,6993,1996,0
4275,500,7273,6993,1997,0
4276,500,7273,6993,1998,0
4277,500,7273,6993,1999,0
4278,500,7273,6993,2000,0
4279,500,7273,6993,2001,0
4280,500,7273,6993,2002,0
4281,500,7273,6993,2003,0
4282,500,7273,6993,2004,0
4283,500,7273,6993,2005,0
4284,500,7273,6993,2006,0
4285,500,7273,6993,2007,0
4286,500,7273,6993,2008,0
4287,500,7273,6993,2009,0
4288,500,7273,6993,2010,0
4289,500,7273,6993,2011,0
4290,500,7273,6993,2012,0
4291,500,7273,6993,2013,0
4292,500,7273,6993,2014,0
4293,500,7273,6993,2015,0
4294,500,7273,6993,2016,0
4295,500,7273,6993,2017,0
4296,500,7273,6993,2018,0
4297,500,7273,6993,2019,0
4298,500,7273,6993,2020,0
4299,500,7273,6993,2021,0
4300,504,7273,6993,1990,0
4301,504,7273,6993,1991,0
4302,504,7273,6993,1992,0
4303,504,7273,6993,1993,0
4304,504,7273,6993,1994,0
4305,504,7273,6993,1995,0
4306,504,7273,6993,1996,0
4307,504,7273,6993,1997,0
4308,504,7273,6993,1998,0
4309,504,7273,6993,1999,0
4310,504,7273,6993,2000,0
4311,504,7273,6993,2001,0
4312,504,7273,6993,2002,0
4313,504,7273,6993,2003,0
4314,504,7273,6993,2004,0
4315,504,7273,6993,2005,0
4316,504,7273,6993,2006,0
4317,504,7273,6993,2007,0
4318,504,7273,6993,2008,0
4319,504,7273,6993,2009,0
4320,504,7273,6993,2010,0
4321,504,7273,6993,2011,0
4322,504,7273,6993,2012,0
4323,504,7273,6993,2013,0
4324,504,7273,6993,2014,0
4325,504,7273,6993,2015,0
4326,504,7273,6993,2016,0
4327,504,7273,6993,2017,0
4328,504,7273,6993,2018,0
4329,504,7273,6993,2019,0
4330,504,7273,6993,2020,0
4331,504,7273,6993,2021,0
4332,508,7273,6993,1990,0
4333,508,7273,6993,1991,0
4334,508,7273,6993,1992,0
4335,508,7273,6993,1993,0
4336,508,7273,6993,1994,0
4337,508,7273,6993,1995,0
4338,508,7273,6993,1996,0
4339,508,7273,6993,1997,0
4340,508,7273,6993,1998,0
4341,508,7273,6993,1999,0
4342,508,7273,6993,2000,0
4343,508,7273,6993,2001,0
4344,508,7273,6993,2002,0
4345,508,7273,6993,2003,0
4346,508,7273,6993,2004,0
4347,508,7273,6993,2005,0
4348,508,7273,6993,2006,0
4349,508,7273,6993,2007,0
4350,508,7273,6993,2008,0
4351,508,7273,6993,2009,0
4352,508,7273,6993,2010,0
4353,508,7273,6993,2011,0
4354,508,7273,6993,2012,0
4355,508,7273,6993,2013,0
4356,508,7273,6993,2014,0
4357,508,7273,6993,2015,0
4358,508,7273,6993,2016,0
4359,508,7273,6993,2017,0
4360,508,7273,6993,2018,0
4361,508,7273,6993,2019,0
4362,508,7273,6993,2020,0
4363,508,7273,6993,2021,0
4364,104,7273,6993,1990,2618.2807
4365,104,7273,6993,1991,2618.2807
4366,104,7273,6993,1992,2618.2807
4367,104,7273,6993,1993,2618.2807
4368,104,7273,6993,1994,2618.2807
4369,104,7273,6993,1995,2618.2807
4370,104,7273,6993,1996,1314.4443
4371,104,7273,6993,1997,962.8971
4372,104,7273,6993,1998,1641.4442
4373,104,7273,6993,1999,1662.8634
4374,104,7273,6993,2000,1669.1279
4375,104,7273,6993,2001,1947.5394
4376,104,7273,6993,2002,1393.8498
4377,104,7273,6993,2003,2467.6825
4378,104,7273,6993,2004,4481.317
4379,104,7273,6993,2005,1765.6864
4380,104,7273,6993,2006,3586.2358
4381,104,7273,6993,2007,3154.0414
4382,104,7273,6993,2008,1534.3082
4383,104,7273,6993,2009,3051.5732
4384,104,7273,6993,2010,4459.7751
4385,104,7273,6993,2011,1536.3234
4386,104,7273,6993,2012,1910.1547
4387,104,7273,6993,2013,3296.0887
4388,104,7273,6993,2014,2942.2926
4389,104,7273,6993,2015,4603.3614
4390,104,7273,6993,2016,3499.6431
4391,104,7273,6993,2017,1709.9075
4392,104,7273,6993,2018,4053.1156
4393,104,7273,6993,2019,2406.3021
4394,104,7273,6993,2020,4795.754
4395,104,7273,6993,2021,2229.5703
4396,516,7273,6993,1990,0
4397,516,7273,6993,1991,0
4398,516,7273,6993,1992,0
4399,516,7273,6993,1993,0
4400,516,7273,6993,1994,0
4401,516,7273,6993,1995,0
4402,516,7273,6993,1996,0
4403,516,7273,6993,1997,0
4404,516,7273,6993,1998,0
4405,516,7273,6993,1999,0
4406,516,7273,6993,2000,0
4407,516,7273,6993,2001,0
4408,516,7273,6993,2002,0
4409,516,7273,6993,2003,0
4410,516,7273,6993,2004,0
4411,516,7273,6993,2005,0
4412,516,7273,6993,2006,0
4413,516,7273,6993,2007,0
4414,516,7273,6993,2008,0
4415,516,7273,6993,2009,0
4416,516,7273,6993,2010,0
4417,516,7273,6993,2011,0
4418,516,7273,6993,2012,0
4419,516,7273,6993,2013,0
4420,516,7273,6993,2014,0
4421,516,7273,6993,2015,0
4422,516,7273,6993,2016,0
4423,516,7273,6993,2017,0
4424,516,7273,6993,2018,0
4425,516,7273,6993,2019,0
4426,516,7273,6993,2020,0
4427,516,7273,6993,2021,0
4428,520,7273,6993,1990,0
4429,520,7273,6993,1991,0
4430,520,7273,6993,1992,0
4431,520,7273,6993,1993,0
4432,520,7273,6993,1994,0
4433,520,7273,6993,1995,0
4434,520,7273,6993,1996,0
4435,520,7273,6993,1997,0
4436,520,7273,6993,1998,0
4437,520,7273,6993,1999,0
4438,520,7273,6993,2000,0
4439,520,7273,6993,2001,0
4440,520,7273,6993,2002,0
4441,520,7273,6993,2003,0
4442,520,7273,6993,2004,0
4443,520,7273,6993,2005,0
4444,520,7273,6993,2006,0
4445,520,7273,6993,2007,0
4446,520,7273,6993,2008,0
4447,520,7273,6993,2009,0
4448,520,7273,6993,2010,0
4449,520,7273,6993,2011,0
4450,520,7273,6993,2012,0
4451,520,7273,6993,2013,0
4452,520,7273,6993,2014,0
4453,520,7273,6993,2015,0
4454,520,7273,6993,2016,0
4455,520,7273,6993,2017,0
4456,520,7273,6993,2018,0
4457,520,7273,6993,2019,0
4458,520,7273,6993,2020,0
4459,520,7273,6993,2021,0
4460,524,7273,6993,1990,0
4461,524,7273,6993,1991,0
4462,524,7273,6993,1992,0
4463,524,7273,6993,1993,0
4464,524,7273,6993,1994,0
4465,524,7273,6993,1995,0
4466,524,7273,6993,1996,0
4467,524,7273,6993,1997,0
4468,524,7273,6993,1998,0
4469,524,7273,6993,1999,0
4470,524,7273,6993,2000,0
4471,524,7273,6993,2001,0
4472,524,7273,6993,2002,0
4473,524,7273,6993,2003,0
4474,524,7273,6993,2004,0
4475,524,7273,6993,2005,0
4476,524,7273,6993,2006,0
4477,524,7273,6993,2007,0
4478,524,7273,6993,2008,0
4479,524,7273,6993,2009,0
4480,524,7273,6993,2010,0
4481,524,7273,6993,2011,0
4482,524,7273,6993,2012,0
4483,524,7273,6993,2013,0
4484,524,7273,6993,2014,0
4485,524,7273,6993,2015,0
4486,524,7273,6993,2016,0
4487,524,7273,6993,2017,0
4488,524,7273,6993,2018,0
4489,524,7273,6993,2019,0
4490,524,7273,6993,2020,0
4491,524,7273,6993,2021,0
4492,528,7273,6993,1990,0
4493,528,7273,6993,1991,0
4494,528,7273,6993,1992,0
4495,528,7273,6993,1993,0
4496,528,7273,6993,1994,0
4497,528,7273,6993,1995,0
4498,528,7273,6993,1996,0
4499,528,7273,6993,1997,0
4500,528,7273,6993,1998,0
4501,528,7273,6993,1999,0
4502,528,7273,6993,2000,0
4503,528,7273,6993,2001,0
4504,528,7273,6993,2002,0
4505,528,7273,6993,2003,0
4506,528,7273,6993,2004,0
4507,528,7273,6993,2005,0
4508,528,7273,6993,2006,0
4509,528,7273,6993,2007,0
4510,528,7273,6993,2008,0
4511,528,7273,6993,2009,0
4512,528,7273,6993,2010,0
4513,528,7273,6993,2011,0
4514,528,7273,6993,2012,0
4515,528,7273,6993,2013,0
4516,528,7273,6993,2014,0
4517,528,7273,6993,2015,0
4518,528,7273,6993,2016,0
4519,528,7273,6993,2017,0
4520,528,7273,6993,2018,0
4521,528,7273,6993,2019,0
4522,528,7273,6993,2020,0
4523,528,7273,6993,2021,0
4524,530,7273,6993,1990,0
4525,530,7273,6993,1991,0
4526,530,7273,6993,1992,0
4527,530,7273,6993,1993,0
4528,530,7273,6993,1994,0
4529,530,7273,6993,1995,0
4530,530,7273,6993,1996,0
4531,530,7273,6993,1997,0
4532,530,7273,6993,1998,0
4533,530,7273,6993,1999,0
4534,530,7273,6993,2000,0
4535,530,7273,6993,2001,0
4536,530,7273,6993,2002,0
4537,530,7273,6993,2003,0
4538,530,7273,6993,2004,0
4539,530,7273,6993,2005,0
4540,530,7273,6993,2006,0
4541,530,7273,6993,2007,0
4542,530,7273,6993,2008,0
4543,530,7273,6993,2009,0
4544,530,7273,6993,2010,0
4545,530,7273,6993,2011,0
4546,530,7273,6993,2012,0
4547,530,7273,6993,2013,0
4548,530,7273,6993,2014,0
4549,530,7273,6993,2015,0
4550,530,7273,6993,2016,0
4551,530,7273,6993,2017,0
4552,530,7273,6993,2018,0
4553,530,7273,6993,2019,0
4554,530,7273,6993,2020,0
4555,530,7273,6993,2021,0
4556,540,7273,6993,1990,0
4557,540,7273,6993,1991,0
4558,540,7273,6993,1992,0
4559,540,7273,6993,1993,0
